1102331	7857302	0.9959738850593567
1102331	7857299	0.9955587387084961
1102331	7857303	0.9947881698608398
1102331	7857298	0.994240403175354
1102331	7857301	0.9928247928619385
1102331	7857300	0.9924607872962952
1102331	3655393	0.9920105934143066
1102331	7681230	0.9903102517127991
1102331	3635600	0.9898983836174011
1102331	1149066	0.9897035956382751
1102331	2268514	0.9885337948799133
1102331	998563	0.9880246520042419
1102331	6356566	0.9877570867538452
1102331	1149071	0.9875267148017883
1102331	2440255	0.9870933890342712
1102331	4461954	0.9848489165306091
1102331	2268516	0.9841151237487793
1102331	7857296	0.9841073751449585
1102331	228517	0.9839156270027161
1102331	1257895	0.9834463000297546
1102331	1733528	0.9790182113647461
1102331	7321228	0.9742282629013062
1102331	1460829	0.9739688038825989
1102331	6370452	0.972854495048523
1102331	6356564	0.9726307988166809
1102331	1648230	0.9717195630073547
1102331	2440257	0.9716865420341492
1102331	3635596	0.970255434513092
1102331	6007875	0.9686627984046936
1102331	6370459	0.9646419286727905
1102331	1257894	0.9635776281356812
1102331	1257893	0.9627398252487183
1102331	614835	0.9625267386436462
1102331	3635601	0.9593855142593384
1102331	998556	0.9551952481269836
1102331	7971499	0.9473713636398315
1102331	3346362	0.9464649558067322
1102331	987456	0.9339846968650818
1102331	7971496	0.9322239756584167
1102331	182793	0.9312945604324341
1102331	987457	0.9292482137680054
1102331	722972	0.9251571297645569
1102331	8797680	0.9246416687965393
1102331	8016945	0.9035801887512207
1102331	7180961	0.8927552700042725
1102331	1149063	0.8586520552635193
1102331	237146	0.7728701233863831
1102331	3635593	0.6685119271278381
1102331	1909011	0.6663024425506592
1102331	237144	0.6371358036994934
1102331	1749135	0.5780224204063416
1102331	7180960	0.4909670948982239
1102331	3537376	0.40248939394950867
1102331	7857297	0.2966184616088867
1102331	4794273	0.2753550112247467
1102331	3173994	0.22540636360645294
1102331	1257897	0.22249241173267365
1102331	1149068	0.16674740612506866
1102331	2600972	0.1295890212059021
1102331	6082834	0.09683259576559067
1102331	8463089	0.09335337579250336
1102331	1203129	0.09206857532262802
1102331	5729144	0.07748953253030777
1102331	3881597	0.0663662925362587
1102331	4551464	0.06484370678663254
1102331	6082835	0.05276062712073326
1102331	2722381	0.04993172362446785
1102331	1257900	0.04671710357069969
1102331	237138	0.04462817311286926
1102331	1785404	0.04328230768442154
1102331	237140	0.03898811712861061
1102331	4349565	0.038919661194086075
1102331	5986781	0.036715276539325714
1102331	2589849	0.034256476908922195
1102331	2058531	0.03200548514723778
1102331	2998835	0.028812801465392113
1102331	2957323	0.025808775797486305
1102331	5669744	0.02480614371597767
1102331	4993253	0.021734099835157394
1102331	3574482	0.02126748487353325
1102331	964203	0.020843127742409706
1102331	237139	0.012753801420331001
1102331	4461950	0.011503170244395733
1102331	8685449	0.011155417189002037
1102331	4349562	0.010786190629005432
1102331	2759742	0.008802858181297779
1102331	2401732	0.00880189798772335
1102331	237141	0.006975703407078981
1102331	8771096	0.006213366985321045
1102331	7617102	0.005904213525354862
1102331	1609042	0.0056395018473267555
1102331	5729150	0.005535038188099861
1102331	4671668	0.004836282692849636
1102331	488946	0.004442569799721241
1102331	1266138	0.004430028609931469
1102331	3932388	0.004312166944146156
1102331	2939365	0.004191332962363958
1102331	8632779	0.004158772993832827
1102331	7786510	0.0038476649206131697
1102331	5729146	0.003809042042121291
1102331	7949729	0.0038035926409065723
1102331	7826613	0.003582395613193512
1102331	4461953	0.0034132786095142365
1102331	5729143	0.003246569773182273
1102331	8632302	0.0030960876028984785
