1102331	7857302	0.9985999464988708
1102331	7857301	0.998146653175354
1102331	7857299	0.9981268048286438
1102331	7857303	0.9943444728851318
1102331	7857300	0.994244396686554
1102331	7857298	0.9900792837142944
1102331	1257895	0.9880023002624512
1102331	3635601	0.9847460985183716
1102331	1149066	0.9833551049232483
1102331	998563	0.9798392653465271
1102331	7857296	0.9696625471115112
1102331	1257893	0.9675135016441345
1102331	6370452	0.9675044417381287
1102331	3635600	0.9673201441764832
1102331	1257894	0.963676929473877
1102331	3635596	0.9616856575012207
1102331	7681230	0.9582521319389343
1102331	3635593	0.9581334590911865
1102331	1149071	0.9544616937637329
1102331	2268514	0.9501565098762512
1102331	3173994	0.9467148184776306
1102331	182793	0.9386898875236511
1102331	998556	0.9373464584350586
1102331	3655393	0.9347989559173584
1102331	6370459	0.9253127574920654
1102331	2600972	0.9204959273338318
1102331	7321228	0.9119492173194885
1102331	2440257	0.10629649460315704
1102331	614835	0.07499133050441742
1102331	237138	0.07336084544658661
1102331	2268516	0.07159176468849182
1102331	228517	0.06519877165555954
1102331	237140	0.0562012642621994
1102331	2440255	0.05112342908978462
1102331	1460829	0.04547738656401634
1102331	8016945	0.035445570945739746
1102331	5986781	0.025811834260821342
1102331	1149063	0.02537982538342476
1102331	4551464	0.02292397804558277
1102331	6007875	0.022613532841205597
1102331	8463089	0.02162802405655384
1102331	237144	0.017521923407912254
1102331	3537376	0.017357593402266502
1102331	8797680	0.016892297193408012
1102331	1257900	0.01598196290433407
1102331	4993253	0.014442387036979198
1102331	941708	0.013552481308579445
1102331	7180961	0.01102652121335268
1102331	1257897	0.010329541750252247
1102331	488946	0.009946485981345177
1102331	7180960	0.008026271127164364
1102331	6356564	0.007834606803953648
1102331	4461954	0.006926875561475754
1102331	6082834	0.006743025034666061
1102331	987456	0.006733667571097612
1102331	1203129	0.0059400699101388454
1102331	1266138	0.0047282567247748375
1102331	6082835	0.004276205785572529
1102331	1149068	0.004216222558170557
1102331	1648230	0.0038975595962256193
1102331	1749135	0.0034291266929358244
1102331	7617102	0.00338614615611732
1102331	3881597	0.0032892131712287664
1102331	722972	0.0029529102612286806
1102331	1733528	0.0026106899604201317
1102331	4349565	0.0025039692409336567
1102331	987457	0.002330135554075241
1102331	4794273	0.0020908156875520945
1102331	237139	0.0019265138544142246
1102331	237141	0.001878280658274889
1102331	3346362	0.0017675564158707857
1102331	5729150	0.0015448940685018897
1102331	237146	0.001236393698491156
1102331	5729144	0.001170552335679531
1102331	2589849	0.001137323910370469
1102331	6356566	0.001010385574772954
1102331	4461950	0.0007853043498471379
1102331	1909011	0.0006772032356821001
1102331	2957323	0.0006253032479435205
1102331	2233184	0.0004886387614533305
1102331	902234	0.0004839390458073467
1102331	1785404	0.00048247637460008264
1102331	7971499	0.0004751821106765419
1102331	4349562	0.00043213338358327746
1102331	4461953	0.00032909211586229503
1102331	7857297	0.00031900889007374644
1102331	6934591	0.00031296262750402093
1102331	225930	0.000254003272857517
1102331	5729143	0.00022051970881875604
1102331	8685449	0.00021121690224390477
1102331	2401732	0.00018685986287891865
1102331	5729146	0.00017105731240008026
1102331	8632302	0.00016987886920105666
1102331	6370457	0.00016694255464244634
1102331	1609042	0.000150838284753263
1102331	964203	0.0001394083083141595
1102331	1778645	0.00012503680773079395
1102331	3907365	0.00012069809599779546
1102331	3574482	0.00011971403728239238
1102331	4461952	0.00011241254105698317
1102331	2722381	0.00011232971155550331
1102331	8632779	0.00011172411177540198
1102331	7971496	0.00010798518633237109
1102331	4461951	0.00010793546243803576
1102331	4072431	0.00010686065070331097
1102331	4461958	0.00010528359416639432
1102331	131012	0.00010365366324549541
1102331	8771096	0.00010193663911195472
1102331	2756201	9.937764116330072e-05
1102331	4808777	9.933641558745876e-05
1102331	2998835	9.688980208011344e-05
1102331	3455484	9.645523095969111e-05
1102331	5513268	9.603599028196186e-05
1102331	4461959	9.562321793055162e-05
1102331	4632797	9.453055827179924e-05
1102331	4872044	9.40311438171193e-05
1102331	261791	9.342729754280299e-05
1102331	405280	9.331155160907656e-05
1102331	7949729	9.277679782826453e-05
1102331	2058531	9.264543041354045e-05
1102331	2939365	9.174989827442914e-05
1102331	7826611	9.165939991362393e-05
1102331	8668732	9.045048500411212e-05
1102331	4610016	9.0250869106967e-05
1102331	7786508	8.982158033177257e-05
1102331	4893769	8.975753735285252e-05
1102331	7786510	8.965907181845978e-05
1102331	3255561	8.915273065213114e-05
1102331	4097806	8.91156742000021e-05
1102331	3066306	8.904941932996735e-05
1102331	2291151	8.87417045305483e-05
1102331	5669744	8.861942478688434e-05
1102331	5925277	8.861334208631888e-05
1102331	3160946	8.850794256431982e-05
1102331	1733531	8.846659329719841e-05
1102331	4671668	8.813130989437923e-05
1102331	2759742	8.806074038147926e-05
1102331	2759741	8.780951611697674e-05
1102331	2462904	8.771528518991545e-05
1102331	6557294	8.751518907956779e-05
1102331	3504979	8.747572428546846e-05
1102331	4337923	8.73835087986663e-05
1102331	7873026	8.721925405552611e-05
1102331	3932388	8.718149911146611e-05
1102331	4202404	8.712889393791556e-05
1102331	3776158	8.683767373440787e-05
1102331	1420130	8.67065173224546e-05
1102331	1288032	8.669742237543687e-05
1102331	1074664	8.657762373331934e-05
1102331	1041565	8.648809307487682e-05
1102331	2460274	8.645470370538533e-05
1102331	5029756	8.639907173346728e-05
1102331	4035288	8.631877426523715e-05
1102331	6660375	8.624736074125394e-05
1102331	7873028	8.622343011666089e-05
1102331	7448146	8.615857950644568e-05
1102331	5943184	8.606760093243793e-05
1102331	7136192	8.602829620940611e-05
1102331	1526370	8.601106674177572e-05
1102331	842019	8.597654232289642e-05
1102331	1748228	8.596145926276222e-05
1102331	4889990	8.585282921558246e-05
1102331	7376089	8.579636050853878e-05
1102331	1733530	8.57350169098936e-05
1102331	3111382	8.573469676775858e-05
1102331	4567339	8.572144724894315e-05
1102331	2912164	8.566179894842207e-05
1102331	8364988	8.555240492569283e-05
1102331	151646	8.548895857529715e-05
1102331	6249690	8.54369718581438e-05
1102331	7897979	8.541057468391955e-05
1102331	4918672	8.538907422916964e-05
1102331	3642192	8.535927190678194e-05
1102331	2410148	8.535472443327308e-05
1102331	4726409	8.529678598279133e-05
1102331	7777149	8.5295076132752e-05
1102331	8729091	8.527524187229574e-05
1102331	2565789	8.523938595317304e-05
1102331	8738403	8.521191193722188e-05
1102331	7407717	8.514781802659854e-05
1102331	4935569	8.514709043083712e-05
1102331	2809795	8.513475040672347e-05
1102331	8723130	8.508231985615566e-05
1102331	7219827	8.50776195875369e-05
1102331	8206380	8.506885205861181e-05
1102331	4950817	8.500941476086155e-05
1102331	5657736	8.499555406160653e-05
1102331	1637035	8.49709176691249e-05
1102331	1656747	8.49556818138808e-05
1102331	3168029	8.495228394167498e-05
1102331	7916603	8.494855865137652e-05
1102331	5207674	8.494596113450825e-05
1102331	3642185	8.493915811413899e-05
1102331	2548414	8.488952153129503e-05
1102331	1637029	8.488547609886155e-05
1102331	8803897	8.486871956847608e-05
1102331	110190	8.485536091029644e-05
1102331	3675680	8.485269790980965e-05
1102331	6520232	8.485132275382057e-05
1102331	7826613	8.483230340061709e-05
1101482	1904583	0.9941692352294922
1101482	1904578	0.9930746555328369
1101482	7834734	0.9859271049499512
1101482	7834728	0.9829332828521729
1101482	4710770	0.9790158271789551
1101482	1578986	0.9776517748832703
1101482	4710765	0.9754682183265686
1101482	4710764	0.9746511578559875
1101482	7792349	0.9732893705368042
1101482	799676	0.9691771268844604
1101482	4362146	0.9556529521942139
1101482	7834733	0.9406247138977051
1101482	7765229	0.9209985733032227
1101482	8681996	0.9113099575042725
1101482	7792352	0.09182906150817871
1101482	8797102	0.07663946598768234
1101482	7256622	0.0732620432972908
1101482	7792354	0.05789194628596306
1101482	1578992	0.046589720994234085
1101482	7680129	0.0400262288749218
1101482	7256626	0.019885150715708733
1101482	4710769	0.019003834575414658
1101482	4583102	0.017931388691067696
1101482	7792348	0.014500662684440613
1101482	7792347	0.010702393017709255
1101482	7834735	0.009075773879885674
1101482	7792351	0.00888733472675085
1101482	4362154	0.006088526453822851
1101482	5890163	0.0059195589274168015
1101482	7256625	0.004484531469643116
1101482	7834736	0.004401362035423517
1101482	6780220	0.004301231354475021
1101482	4362153	0.0039887698367238045
1101482	6968053	0.002849489450454712
1101482	7792350	0.002414471236988902
1101482	3249391	0.0021663298830389977
1101482	7792353	0.0017457122448831797
1101482	7256627	0.0015805659350007772
1101482	7680138	0.001188077381812036
1101482	5185087	0.0011223054025322199
1101482	1578988	0.0010619628010317683
1101482	5185091	0.0010162020334973931
1101482	5583968	0.0010099264327436686
1101482	2139064	0.0009622231009416282
1101482	6858581	0.0009310361347161233
1101482	4311305	0.0008647494832985103
1101482	5545731	0.0007154427003115416
1101482	4710767	0.000683786696754396
1101482	4881242	0.0006746555445715785
1101482	1578990	0.0006509799277409911
1101482	5626308	0.0006441471050493419
1101482	4348369	0.0006023870664648712
1101482	8797095	0.0005238446174189448
1101482	762918	0.000509556382894516
1101482	788523	0.0005021340330131352
1101482	4710768	0.00044887105468660593
1101482	2087064	0.00042295074672438204
1101482	8334348	0.00041316027636639774
1101482	2139067	0.00040353043004870415
1101482	1622640	0.00039937582914717495
1101482	5583970	0.0003953601117245853
1101482	8496698	0.0003931375977117568
1101482	3092190	0.00039171884418465197
1101482	7256624	0.0003656504850368947
1101482	5343244	0.00036525711766444147
1101482	4710771	0.00036072017974220216
1101482	4655177	0.00035665035829879344
1101482	7732338	0.00034375867107883096
1101482	3915091	0.0003288807347416878
1101482	2087062	0.0003104464849457145
1101482	4583093	0.000303653534501791
1101482	7256623	0.0002852262696251273
1101482	1487783	0.00021681612997781485
1101482	7792355	0.00021572550758719444
1101482	5520123	0.00021343327534850687
1101482	5032265	0.00020854020840488374
1101482	6163338	0.00019938948389608413
1101482	5017205	0.00019120528304483742
1101482	2582965	0.00018934767285827547
1101482	3643232	0.00018913365784101188
1101482	2100375	0.00018134353740606457
1101482	813179	0.0001797607692424208
1101482	3593043	0.0001628862228244543
1101482	3736740	0.00016147142741829157
1101482	3643230	0.0001472585427109152
1101482	813184	0.00013963434321340173
1101482	5691595	0.0001346596545772627
1101482	439291	0.0001346563221886754
1101482	7027915	0.00013202271657064557
1101482	5545726	0.00013173287152312696
1101482	7285885	0.00012773432536050677
1101482	8797103	0.00012699518993031234
1101482	1951316	0.00012497446732595563
1101482	813181	0.0001222843857249245
1101482	1743737	0.0001205625812872313
1101482	7550023	0.00011630608787527308
1101482	841625	0.00011621496378211305
1101482	8797097	0.00011394677130738273
1101482	5890161	0.00011352509318385273
1101482	6015892	0.0001125112030422315
1101482	7550025	0.00011200444714631885
1101482	5183178	0.00010868704703170806
1101482	7350106	0.00010839723836397752
1101482	7550022	0.00010793258115882054
1101482	3685020	0.00010535549517953768
1101482	6466825	0.00010532305168453604
1101482	7836989	0.00010432350973132998
1101482	7550024	0.0001030851126415655
1101482	4119607	0.00010304502211511135
1101482	2798005	0.00010279386333422735
1101482	1140898	0.00010241454583592713
1101482	88816	0.00010123616812052205
1101482	5520120	0.00010077875049319118
1101482	1435837	0.00010018478496931493
1101482	5226571	0.00010016300075221807
1101482	5520119	0.00010016300075221807
1101482	5185096	9.989801765186712e-05
